zombie_step,human_step,surviving_humans
0.1,0.0,3742
0.1,0.10344827586206896,3718
0.1,0.20689655172413793,3709
0.1,0.3103448275862069,3696
0.1,0.41379310344827586,3709
0.1,0.5172413793103449,3617
0.1,0.6206896551724138,3595
0.1,0.7241379310344827,3546
0.1,0.8275862068965517,3602
0.1,0.9310344827586208,3625
0.1,1.0344827586206897,3597
0.1,1.1379310344827585,3547
0.1,1.2413793103448276,3406
0.1,1.3448275862068966,3312
0.1,1.4482758620689653,3158
0.1,1.5517241379310347,3029
0.1,1.6551724137931034,2984
0.1,1.7586206896551722,2866
0.1,1.8620689655172415,2793
0.1,1.9655172413793103,2766
0.1,2.0689655172413794,2733
0.1,2.1724137931034484,2627
0.1,2.275862068965517,2784
0.1,2.3793103448275863,2685
0.1,2.4827586206896552,2632
0.1,2.586206896551724,2642
0.1,2.689655172413793,2591
0.1,2.793103448275862,2673
0.1,2.8965517241379306,2594
0.1,3.0,2470
0.1310344827586207,0.0,3690
0.1310344827586207,0.10344827586206896,3684
0.1310344827586207,0.20689655172413793,3663
0.1310344827586207,0.3103448275862069,3627
0.1310344827586207,0.41379310344827586,3609
0.1310344827586207,0.5172413793103449,3597
0.1310344827586207,0.6206896551724138,3484
0.1310344827586207,0.7241379310344827,3488
0.1310344827586207,0.8275862068965517,3474
0.1310344827586207,0.9310344827586208,3545
0.1310344827586207,1.0344827586206897,3530
0.1310344827586207,1.1379310344827585,3428
0.1310344827586207,1.2413793103448276,3303
0.1310344827586207,1.3448275862068966,3191
0.1310344827586207,1.4482758620689653,3089
0.1310344827586207,1.5517241379310347,2941
0.1310344827586207,1.6551724137931034,2775
0.1310344827586207,1.7586206896551722,2695
0.1310344827586207,1.8620689655172415,2746
0.1310344827586207,1.9655172413793103,2714
0.1310344827586207,2.0689655172413794,2587
0.1310344827586207,2.1724137931034484,2537
0.1310344827586207,2.275862068965517,2584
0.1310344827586207,2.3793103448275863,2380
0.1310344827586207,2.4827586206896552,2456
0.1310344827586207,2.586206896551724,2418
0.1310344827586207,2.689655172413793,2422
0.1310344827586207,2.793103448275862,2371
0.1310344827586207,2.8965517241379306,2292
0.1310344827586207,3.0,2257
0.16206896551724137,0.0,3647
0.16206896551724137,0.10344827586206896,3625
0.16206896551724137,0.20689655172413793,3611
0.16206896551724137,0.3103448275862069,3599
0.16206896551724137,0.41379310344827586,3533
0.16206896551724137,0.5172413793103449,3465
0.16206896551724137,0.6206896551724138,3415
0.16206896551724137,0.7241379310344827,3418
0.16206896551724137,0.8275862068965517,3418
0.16206896551724137,0.9310344827586208,3457
0.16206896551724137,1.0344827586206897,3398
0.16206896551724137,1.1379310344827585,3355
0.16206896551724137,1.2413793103448276,3150
0.16206896551724137,1.3448275862068966,3042
0.16206896551724137,1.4482758620689653,2933
0.16206896551724137,1.5517241379310347,2816
0.16206896551724137,1.6551724137931034,2770
0.16206896551724137,1.7586206896551722,2671
0.16206896551724137,1.8620689655172415,2557
0.16206896551724137,1.9655172413793103,2425
0.16206896551724137,2.0689655172413794,2405
0.16206896551724137,2.1724137931034484,2272
0.16206896551724137,2.275862068965517,2264
0.16206896551724137,2.3793103448275863,2305
0.16206896551724137,2.4827586206896552,2257
0.16206896551724137,2.586206896551724,2179
0.16206896551724137,2.689655172413793,2149
0.16206896551724137,2.793103448275862,2162
0.16206896551724137,2.8965517241379306,2055
0.16206896551724137,3.0,2040
0.19310344827586207,0.0,3608
0.19310344827586207,0.10344827586206896,3599
0.19310344827586207,0.20689655172413793,3555
0.19310344827586207,0.3103448275862069,3509
0.19310344827586207,0.41379310344827586,3457
0.19310344827586207,0.5172413793103449,3390
0.19310344827586207,0.6206896551724138,3364
0.19310344827586207,0.7241379310344827,3292
0.19310344827586207,0.8275862068965517,3269
0.19310344827586207,0.9310344827586208,3296
0.19310344827586207,1.0344827586206897,3271
0.19310344827586207,1.1379310344827585,3174
0.19310344827586207,1.2413793103448276,3013
0.19310344827586207,1.3448275862068966,2853
0.19310344827586207,1.4482758620689653,2785
0.19310344827586207,1.5517241379310347,2636
0.19310344827586207,1.6551724137931034,2556
0.19310344827586207,1.7586206896551722,2479
0.19310344827586207,1.8620689655172415,2468
0.19310344827586207,1.9655172413793103,2273
0.19310344827586207,2.0689655172413794,2256
0.19310344827586207,2.1724137931034484,2144
0.19310344827586207,2.275862068965517,2096
0.19310344827586207,2.3793103448275863,2093
0.19310344827586207,2.4827586206896552,2062
0.19310344827586207,2.586206896551724,1968
0.19310344827586207,2.689655172413793,1927
0.19310344827586207,2.793103448275862,1934
0.19310344827586207,2.8965517241379306,1884
0.19310344827586207,3.0,1737
0.22413793103448276,0.0,3554
0.22413793103448276,0.10344827586206896,3529
0.22413793103448276,0.20689655172413793,3511
0.22413793103448276,0.3103448275862069,3430
0.22413793103448276,0.41379310344827586,3417
0.22413793103448276,0.5172413793103449,3301
0.22413793103448276,0.6206896551724138,3248
0.22413793103448276,0.7241379310344827,3197
0.22413793103448276,0.8275862068965517,3129
0.22413793103448276,0.9310344827586208,3186
0.22413793103448276,1.0344827586206897,3101
0.22413793103448276,1.1379310344827585,3045
0.22413793103448276,1.2413793103448276,2844
0.22413793103448276,1.3448275862068966,2769
0.22413793103448276,1.4482758620689653,2703
0.22413793103448276,1.5517241379310347,2532
0.22413793103448276,1.6551724137931034,2431
0.22413793103448276,1.7586206896551722,2283
0.22413793103448276,1.8620689655172415,2346
0.22413793103448276,1.9655172413793103,2104
0.22413793103448276,2.0689655172413794,2081
0.22413793103448276,2.1724137931034484,2000
0.22413793103448276,2.275862068965517,1939
0.22413793103448276,2.3793103448275863,1858
0.22413793103448276,2.4827586206896552,1856
0.22413793103448276,2.586206896551724,1873
0.22413793103448276,2.689655172413793,1858
0.22413793103448276,2.793103448275862,1731
0.22413793103448276,2.8965517241379306,1622
0.22413793103448276,3.0,1617
0.25517241379310346,0.0,3525
0.25517241379310346,0.10344827586206896,3482
0.25517241379310346,0.20689655172413793,3451
0.25517241379310346,0.3103448275862069,3381
0.25517241379310346,0.41379310344827586,3330
0.25517241379310346,0.5172413793103449,3252
0.25517241379310346,0.6206896551724138,3170
0.25517241379310346,0.7241379310344827,3123
0.25517241379310346,0.8275862068965517,3083
0.25517241379310346,0.9310344827586208,3057
0.25517241379310346,1.0344827586206897,3011
0.25517241379310346,1.1379310344827585,2892
0.25517241379310346,1.2413793103448276,2714
0.25517241379310346,1.3448275862068966,2587
0.25517241379310346,1.4482758620689653,2537
0.25517241379310346,1.5517241379310347,2430
0.25517241379310346,1.6551724137931034,2268
0.25517241379310346,1.7586206896551722,2137
0.25517241379310346,1.8620689655172415,2115
0.25517241379310346,1.9655172413793103,1932
0.25517241379310346,2.0689655172413794,1964
0.25517241379310346,2.1724137931034484,1822
0.25517241379310346,2.275862068965517,1772
0.25517241379310346,2.3793103448275863,1735
0.25517241379310346,2.4827586206896552,1701
0.25517241379310346,2.586206896551724,1572
0.25517241379310346,2.689655172413793,1609
0.25517241379310346,2.793103448275862,1539
0.25517241379310346,2.8965517241379306,1387
0.25517241379310346,3.0,1374
0.28620689655172415,0.0,3488
0.28620689655172415,0.10344827586206896,3472
0.28620689655172415,0.20689655172413793,3367
0.28620689655172415,0.3103448275862069,3340
0.28620689655172415,0.41379310344827586,3256
0.28620689655172415,0.5172413793103449,3175
0.28620689655172415,0.6206896551724138,3081
0.28620689655172415,0.7241379310344827,3023
0.28620689655172415,0.8275862068965517,3009
0.28620689655172415,0.9310344827586208,2949
0.28620689655172415,1.0344827586206897,2895
0.28620689655172415,1.1379310344827585,2783
0.28620689655172415,1.2413793103448276,2681
0.28620689655172415,1.3448275862068966,2442
0.28620689655172415,1.4482758620689653,2464
0.28620689655172415,1.5517241379310347,2342
0.28620689655172415,1.6551724137931034,2123
0.28620689655172415,1.7586206896551722,2013
0.28620689655172415,1.8620689655172415,1951
0.28620689655172415,1.9655172413793103,1764
0.28620689655172415,2.0689655172413794,1743
0.28620689655172415,2.1724137931034484,1643
0.28620689655172415,2.275862068965517,1605
0.28620689655172415,2.3793103448275863,1573
0.28620689655172415,2.4827586206896552,1500
0.28620689655172415,2.586206896551724,1501
0.28620689655172415,2.689655172413793,1330
0.28620689655172415,2.793103448275862,1312
0.28620689655172415,2.8965517241379306,1270
0.28620689655172415,3.0,1139
0.3172413793103448,0.0,3424
0.3172413793103448,0.10344827586206896,3390
0.3172413793103448,0.20689655172413793,3346
0.3172413793103448,0.3103448275862069,3277
0.3172413793103448,0.41379310344827586,3243
0.3172413793103448,0.5172413793103449,3102
0.3172413793103448,0.6206896551724138,3048
0.3172413793103448,0.7241379310344827,2960
0.3172413793103448,0.8275862068965517,2868
0.3172413793103448,0.9310344827586208,2821
0.3172413793103448,1.0344827586206897,2787
0.3172413793103448,1.1379310344827585,2681
0.3172413793103448,1.2413793103448276,2474
0.3172413793103448,1.3448275862068966,2389
0.3172413793103448,1.4482758620689653,2246
0.3172413793103448,1.5517241379310347,2182
0.3172413793103448,1.6551724137931034,2051
0.3172413793103448,1.7586206896551722,1814
0.3172413793103448,1.8620689655172415,1849
0.3172413793103448,1.9655172413793103,1632
0.3172413793103448,2.0689655172413794,1569
0.3172413793103448,2.1724137931034484,1508
0.3172413793103448,2.275862068965517,1396
0.3172413793103448,2.3793103448275863,1340
0.3172413793103448,2.4827586206896552,1299
0.3172413793103448,2.586206896551724,1235
0.3172413793103448,2.689655172413793,1237
0.3172413793103448,2.793103448275862,1230
0.3172413793103448,2.8965517241379306,1065
0.3172413793103448,3.0,977
0.34827586206896555,0.0,3412
0.34827586206896555,0.10344827586206896,3353
0.34827586206896555,0.20689655172413793,3304
0.34827586206896555,0.3103448275862069,3233
0.34827586206896555,0.41379310344827586,3168
0.34827586206896555,0.5172413793103449,3057
0.34827586206896555,0.6206896551724138,3015
0.34827586206896555,0.7241379310344827,2894
0.34827586206896555,0.8275862068965517,2866
0.34827586206896555,0.9310344827586208,2836
0.34827586206896555,1.0344827586206897,2591
0.34827586206896555,1.1379310344827585,2513
0.34827586206896555,1.2413793103448276,2392
0.34827586206896555,1.3448275862068966,2250
0.34827586206896555,1.4482758620689653,2023
0.34827586206896555,1.5517241379310347,2031
0.34827586206896555,1.6551724137931034,1904
0.34827586206896555,1.7586206896551722,1793
0.34827586206896555,1.8620689655172415,1639
0.34827586206896555,1.9655172413793103,1412
0.34827586206896555,2.0689655172413794,1452
0.34827586206896555,2.1724137931034484,1291
0.34827586206896555,2.275862068965517,1261
0.34827586206896555,2.3793103448275863,1244
0.34827586206896555,2.4827586206896552,1131
0.34827586206896555,2.586206896551724,1174
0.34827586206896555,2.689655172413793,1146
0.34827586206896555,2.793103448275862,1035
0.34827586206896555,2.8965517241379306,952
0.34827586206896555,3.0,868
0.3793103448275862,0.0,3388
0.3793103448275862,0.10344827586206896,3341
0.3793103448275862,0.20689655172413793,3255
0.3793103448275862,0.3103448275862069,3149
0.3793103448275862,0.41379310344827586,3160
0.3793103448275862,0.5172413793103449,3048
0.3793103448275862,0.6206896551724138,2923
0.3793103448275862,0.7241379310344827,2768
0.3793103448275862,0.8275862068965517,2804
0.3793103448275862,0.9310344827586208,2763
0.3793103448275862,1.0344827586206897,2533
0.3793103448275862,1.1379310344827585,2458
0.3793103448275862,1.2413793103448276,2310
0.3793103448275862,1.3448275862068966,2130
0.3793103448275862,1.4482758620689653,1865
0.3793103448275862,1.5517241379310347,1877
0.3793103448275862,1.6551724137931034,1783
0.3793103448275862,1.7586206896551722,1560
0.3793103448275862,1.8620689655172415,1477
0.3793103448275862,1.9655172413793103,1338
0.3793103448275862,2.0689655172413794,1336
0.3793103448275862,2.1724137931034484,1280
0.3793103448275862,2.275862068965517,1291
0.3793103448275862,2.3793103448275863,1160
0.3793103448275862,2.4827586206896552,1099
0.3793103448275862,2.586206896551724,995
0.3793103448275862,2.689655172413793,968
0.3793103448275862,2.793103448275862,937
0.3793103448275862,2.8965517241379306,860
0.3793103448275862,3.0,775
0.41034482758620694,0.0,3304
0.41034482758620694,0.10344827586206896,3323
0.41034482758620694,0.20689655172413793,3221
0.41034482758620694,0.3103448275862069,3198
0.41034482758620694,0.41379310344827586,3051
0.41034482758620694,0.5172413793103449,2980
0.41034482758620694,0.6206896551724138,2881
0.41034482758620694,0.7241379310344827,2762
0.41034482758620694,0.8275862068965517,2659
0.41034482758620694,0.9310344827586208,2609
0.41034482758620694,1.0344827586206897,2453
0.41034482758620694,1.1379310344827585,2294
0.41034482758620694,1.2413793103448276,2259
0.41034482758620694,1.3448275862068966,2075
0.41034482758620694,1.4482758620689653,1961
0.41034482758620694,1.5517241379310347,1850
0.41034482758620694,1.6551724137931034,1647
0.41034482758620694,1.7586206896551722,1534
0.41034482758620694,1.8620689655172415,1316
0.41034482758620694,1.9655172413793103,1260
0.41034482758620694,2.0689655172413794,1269
0.41034482758620694,2.1724137931034484,1162
0.41034482758620694,2.275862068965517,1060
0.41034482758620694,2.3793103448275863,1004
0.41034482758620694,2.4827586206896552,951
0.41034482758620694,2.586206896551724,882
0.41034482758620694,2.689655172413793,782
0.41034482758620694,2.793103448275862,722
0.41034482758620694,2.8965517241379306,693
0.41034482758620694,3.0,707
0.4413793103448276,0.0,3284
